,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15
6684,620000.0,3,1.75,28046,1.0,0.0,3.0,3,1180,500,1948,98177,47.7648,-122.37,2190
6685,2000000.0,2,2.5,920423,2.0,0.0,0.0,3,3900,0,2009,98065,47.5371,-121.756,2720
6686,246000.0,3,1.0,7410,1.0,0.0,0.0,3,1400,0,1944,98166,47.4798,-122.34299999999999,1070
6687,430000.0,3,2.75,12860,1.0,0.0,0.0,3,1350,1250,1965,98014,47.695,-121.91799999999999,2260
6688,509990.0,3,2.0,4859,2.0,0.0,0.0,2,1440,0,1921,98118,47.5503,-122.285,1360
6689,490000.0,4,1.75,9500,1.0,0.0,0.0,4,1090,780,1962,98033,47.7012,-122.18700000000001,2010
6690,385000.0,4,2.75,10454,1.0,0.0,1.0,3,2360,600,1979,98198,47.4006,-122.322,1870
6691,769000.0,4,2.5,6733,2.0,0.0,0.0,3,2440,0,1999,98074,47.6374,-122.064,2570
6692,185000.0,2,1.0,9100,1.0,0.0,0.0,4,1122,0,1960,98023,47.328,-122.34100000000001,840
6693,303500.0,3,1.5,10464,1.0,0.0,0.0,4,1060,0,1973,98034,47.7313,-122.229,1420
6694,468000.0,4,2.5,8165,1.0,0.0,0.0,3,1430,720,1957,98177,47.773,-122.37100000000001,2360
6695,449950.0,4,2.5,10000,2.0,0.0,0.0,3,3100,0,1978,98042,47.3741,-122.15,1850
6696,235000.0,2,1.5,1805,2.0,0.0,0.0,3,880,0,1999,98133,47.7064,-122.34200000000001,880
6697,520000.0,4,2.5,34947,2.0,0.0,0.0,3,2150,340,1985,98027,47.4823,-122.031,2490
6698,203000.0,2,1.0,9067,1.0,0.0,0.0,3,1080,0,1951,98168,47.4815,-122.331,1080
6699,657000.0,5,2.5,10190,1.0,0.0,0.0,4,1290,1240,1960,98008,47.61600000000001,-122.115,2040
6700,275000.0,3,1.0,7800,1.0,0.0,0.0,4,1200,0,1954,98126,47.5196,-122.37100000000001,1230
6701,540000.0,4,2.25,7453,2.0,0.0,0.0,3,2850,0,1991,98072,47.7439,-122.17399999999999,2700
6702,455000.0,4,2.5,4502,2.0,0.0,0.0,3,2950,0,2005,98059,47.5002,-122.15100000000001,2360
6703,458500.0,2,1.75,6828,1.0,0.0,0.0,3,860,300,1941,98115,47.6937,-122.29799999999999,1250
6704,549900.0,4,3.5,4751,2.0,0.0,0.0,3,3420,0,2003,98055,47.4734,-122.193,3490
6705,750000.0,3,1.75,10578,2.0,0.0,0.0,5,1550,690,1923,98115,47.6954,-122.292,1570
6706,235000.0,4,1.75,8891,1.5,0.0,0.0,3,1180,270,1962,98168,47.478,-122.27799999999999,1450
6707,286000.0,4,2.5,7930,2.0,0.0,0.0,5,1820,0,1989,98038,47.358999999999995,-122.05,1490
6708,2650000.0,4,3.5,13730,2.0,0.0,3.0,3,3500,1200,1958,98033,47.6899,-122.21700000000001,3210
6709,602000.0,4,1.75,14000,1.0,0.0,0.0,4,1580,850,1963,98052,47.6554,-122.134,1910
6710,640000.0,3,1.5,4080,1.5,0.0,0.0,3,1960,0,1915,98115,47.6768,-122.31,1880
6711,267000.0,3,1.75,10920,1.0,0.0,0.0,4,1440,0,1977,98030,47.3812,-122.16799999999999,1720
6712,712000.0,4,2.5,4385,2.0,0.0,0.0,3,2730,0,2001,98075,47.5975,-122.038,2670
6713,244500.0,2,1.0,9000,1.0,0.0,0.0,3,910,0,1923,98065,47.526,-121.81,1290
6714,301000.0,2,1.0,9000,1.0,0.0,0.0,3,910,0,1923,98065,47.526,-121.81,1290
6715,990000.0,4,2.5,6325,2.0,0.0,0.0,4,2020,410,1919,98109,47.6413,-122.354,2340
6716,739999.0,4,2.75,6500,2.0,0.0,0.0,3,3350,0,1999,98075,47.5838,-122.027,2960
6717,480000.0,4,1.75,4322,1.0,0.0,0.0,3,1140,1180,1910,98144,47.5755,-122.289,1820
6718,305000.0,3,2.5,1622,3.0,0.0,0.0,3,1260,0,2009,98133,47.7325,-122.34299999999999,1340
6719,703300.0,3,2.0,3525,1.5,0.0,0.0,4,1590,390,1932,98117,47.6847,-122.368,1760
6720,265000.0,4,1.5,8468,2.0,0.0,0.0,4,1580,0,1971,98001,47.3336,-122.281,1580
6721,600000.0,4,2.5,35009,2.0,0.0,2.0,3,2710,0,1992,98045,47.4815,-121.714,2330
6722,253000.0,3,1.0,9750,1.0,0.0,0.0,3,1400,0,1968,98198,47.3862,-122.304,1640
6723,617950.0,4,2.5,7950,2.0,0.0,0.0,3,2410,0,1997,98034,47.7185,-122.226,1920
6724,385000.0,4,3.25,2460,2.0,0.0,0.0,4,1100,690,2000,98106,47.534,-122.346,1260
6725,319000.0,3,2.0,9234,1.0,0.0,0.0,5,1060,580,1967,98118,47.5162,-122.274,2230
6726,696000.0,3,2.5,8023,1.0,0.0,0.0,5,1170,500,1960,98008,47.615,-122.117,1960
6727,345000.0,2,1.0,5750,1.0,0.0,0.0,4,970,0,1932,98126,47.5518,-122.37,1650
6728,380000.0,3,2.5,1778,3.0,0.0,0.0,3,1610,0,2002,98115,47.6902,-122.306,1120
6729,647500.0,4,1.75,26036,1.0,0.0,0.0,4,1160,900,1947,98166,47.4444,-122.351,2590
6730,725000.0,3,2.5,35271,2.0,0.0,0.0,3,3570,0,1997,98027,47.4782,-122.035,3510
6731,269950.0,3,1.75,7735,1.0,0.0,0.0,4,1400,0,1989,98038,47.357,-122.04,1530
6733,299950.0,3,1.0,9525,1.0,0.0,0.0,3,1210,0,1955,98106,47.5274,-122.345,1680
6734,1880000.0,4,3.25,10929,2.0,0.0,0.0,3,3930,0,2006,98004,47.6259,-122.194,1780
6735,430000.0,2,1.0,4802,1.0,0.0,0.0,3,990,0,1947,98117,47.6876,-122.395,1180
6736,495000.0,5,2.5,4942,2.0,0.0,0.0,3,2200,0,1989,98029,47.5772,-122.001,2200
6737,275000.0,3,1.5,16200,1.0,0.0,0.0,3,1510,0,1970,98031,47.3926,-122.167,1650
6738,333000.0,3,1.0,5040,1.0,0.0,0.0,3,1120,500,1964,98118,47.5263,-122.286,1790
6739,247000.0,3,2.25,7941,2.0,0.0,0.0,4,1580,0,1986,98023,47.2843,-122.35700000000001,1730
6740,204555.0,3,1.75,15000,1.5,0.0,0.0,4,1260,0,1983,98092,47.2737,-122.15299999999999,2400
6741,432000.0,3,2.0,13673,1.0,0.0,0.0,4,2190,0,1994,98042,47.3542,-122.098,2770
6742,175000.0,3,1.75,13056,1.0,0.0,0.0,4,1230,0,1962,98001,47.3171,-122.279,1690
6743,556300.0,4,2.5,7140,1.0,0.0,0.0,4,1400,630,1968,98008,47.6244,-122.109,1800
6744,286000.0,2,1.0,3475,1.0,0.0,0.0,4,780,0,1930,98045,47.4944,-121.789,1210
6745,320000.0,2,1.5,1200,3.0,0.0,0.0,3,1110,0,2000,98103,47.6931,-122.34200000000001,1110
6746,815000.0,3,2.5,53143,2.0,0.0,0.0,4,2790,0,1991,98077,47.7687,-122.036,2740
6747,385000.0,4,1.75,10757,1.0,0.0,0.0,3,1000,660,1980,98056,47.5071,-122.194,1880
6748,1040000.0,4,1.0,5000,2.0,0.0,0.0,5,2190,1220,1910,98144,47.5807,-122.291,2550
6749,350000.0,4,2.25,13002,2.0,0.0,0.0,3,2390,0,1987,98023,47.3111,-122.35,2450
6750,277000.0,4,2.5,5880,2.0,0.0,0.0,3,1850,0,1998,98092,47.3322,-122.17299999999999,2370
6751,415000.0,6,2.0,5200,1.0,0.0,0.0,3,1250,1250,1966,98118,47.5517,-122.26799999999999,1800
6752,295000.0,3,1.0,8320,1.0,0.0,0.0,5,1000,0,1951,98155,47.7548,-122.316,1090
6753,969000.0,4,2.0,5000,2.0,0.0,4.0,5,2200,250,1919,98116,47.5619,-122.405,2360
6754,339888.0,4,1.75,6144,1.0,0.0,0.0,5,720,720,1947,98106,47.5257,-122.35700000000001,960
6755,269950.0,3,2.25,7003,2.0,0.0,0.0,3,1660,0,1996,98030,47.3599,-122.18799999999999,1840
6756,1190000.0,3,2.5,4600,2.0,0.0,2.0,3,2510,0,2006,98034,47.7051,-122.223,2560
6757,780000.0,4,2.5,12511,2.0,0.0,0.0,4,3090,0,1998,98075,47.5932,-121.98299999999999,3100
6758,198000.0,3,1.0,5185,1.0,0.0,0.0,4,860,0,1968,98042,47.3634,-122.086,1120
6759,350000.0,2,1.0,28703,1.0,0.0,0.0,4,1220,0,1953,98056,47.4952,-122.17200000000001,2740
6760,350000.0,3,1.0,7680,1.0,0.0,0.0,4,1010,0,1967,98034,47.732,-122.23100000000001,1320
6761,319000.0,4,2.25,7350,2.0,0.0,0.0,3,2390,0,1990,98023,47.2938,-122.348,2390
6762,311000.0,4,2.25,8000,2.0,0.0,0.0,4,3340,0,1973,98023,47.317,-122.385,2230
6763,394000.0,5,3.25,4650,2.0,0.0,0.0,3,2790,830,2004,98038,47.3552,-122.02600000000001,2850
6764,1340000.0,5,2.25,5800,2.5,0.0,0.0,4,2910,1290,1906,98112,47.6284,-122.31200000000001,3060
6766,396000.0,3,1.0,9540,1.0,0.0,0.0,3,1080,900,1949,98133,47.7551,-122.353,1680
6767,809000.0,4,1.75,8372,1.0,0.0,0.0,4,1340,450,1976,98033,47.6605,-122.189,2180
6768,480000.0,3,2.0,7400,1.0,0.0,0.0,3,1050,530,1977,98052,47.6715,-122.162,1560
6769,535000.0,6,1.75,6000,1.0,0.0,0.0,4,1230,1230,1913,98115,47.6721,-122.323,1560
6770,425000.0,5,2.75,5120,2.0,0.0,0.0,3,1870,240,1947,98106,47.5294,-122.35700000000001,1580
6771,408000.0,3,2.5,1204,3.0,0.0,0.0,3,1470,0,2006,98117,47.6998,-122.366,1460
6772,1260000.0,4,2.5,13100,2.0,0.0,0.0,4,3510,0,1966,98040,47.5306,-122.227,3230
6773,310000.0,1,0.75,2885,1.0,0.0,0.0,4,520,0,1947,98117,47.6886,-122.37799999999999,980
6774,292000.0,3,2.5,7421,2.0,0.0,0.0,3,1950,0,1996,98038,47.3842,-122.036,2200
6775,217000.0,2,1.0,9715,1.0,0.0,0.0,4,770,0,1942,98168,47.4924,-122.31200000000001,1140
6776,398500.0,4,2.5,6064,2.0,0.0,0.0,3,2250,0,2005,98056,47.4956,-122.17399999999999,1520
6777,2250000.0,3,3.0,7200,1.5,0.0,2.0,4,3340,700,1930,98112,47.6288,-122.28399999999999,3450
6778,700000.0,4,1.75,6000,1.0,0.0,0.0,3,1280,1080,1955,98109,47.6465,-122.35700000000001,1700
6779,585000.0,4,2.5,45860,2.0,0.0,0.0,3,2330,0,1989,98075,47.5842,-121.992,2930
6780,399950.0,3,1.0,8910,1.0,0.0,0.0,4,1720,0,1954,98155,47.7736,-122.296,1870
6781,235000.0,3,1.75,8540,1.0,0.0,0.0,3,950,950,1980,98168,47.4868,-122.303,1370
6782,212000.0,3,1.0,6800,1.0,0.0,0.0,5,1040,0,1951,98178,47.492,-122.22399999999999,1430
6783,310000.0,3,2.0,9195,1.0,0.0,0.0,3,1220,850,1982,98074,47.6491,-122.061,2080
6784,539000.0,3,2.0,9195,1.0,0.0,0.0,3,1220,850,1982,98074,47.6491,-122.061,2080
6785,390000.0,3,3.0,1608,2.0,0.0,0.0,3,1280,270,2001,98122,47.6042,-122.303,1940
6786,560000.0,3,2.5,11935,1.0,0.0,0.0,4,2020,0,1976,98052,47.632,-122.09200000000001,2410
6787,800000.0,5,2.5,9024,2.0,0.0,0.0,3,3320,0,1999,98075,47.5865,-122.056,3320
6788,1900000.0,4,3.25,112521,2.0,0.0,0.0,3,4130,0,1978,98005,47.6392,-122.165,3140
6789,472000.0,5,2.0,9804,1.0,0.0,0.0,3,1110,920,1963,98008,47.6297,-122.11399999999999,1930
6790,502550.0,3,1.75,7875,1.0,0.0,0.0,4,1170,600,1958,98008,47.606,-122.125,1670
6791,830000.0,4,3.25,7809,2.0,0.0,0.0,3,3330,0,2004,98075,47.5977,-121.976,3100
6792,224950.0,4,2.5,9686,1.0,0.0,0.0,4,1520,740,1965,98002,47.286,-122.21799999999999,1750
6793,375000.0,3,2.5,6871,2.0,0.0,0.0,3,1950,0,1997,98155,47.7603,-122.307,1950
6794,645000.0,3,2.5,19900,1.5,0.0,0.0,3,2930,0,1983,98077,47.7234,-122.066,3160
6795,599000.0,3,2.75,2500,1.5,0.0,0.0,5,1410,550,1926,98103,47.6744,-122.353,2040
6796,515000.0,4,2.5,12534,2.0,0.0,0.0,3,2980,0,1996,98031,47.3999,-122.211,2630
6797,135000.0,2,1.0,6685,1.0,0.0,0.0,4,780,0,1948,98002,47.305,-122.215,880
6798,485000.0,3,2.5,4218,2.0,0.0,0.0,3,1650,0,2000,98075,47.5998,-122.016,1650
6799,890000.0,3,3.25,12765,2.0,0.0,0.0,4,2800,1230,1975,98005,47.6331,-122.166,2670
6800,215000.0,3,1.0,10125,1.0,0.0,0.0,4,1010,0,1972,98042,47.3423,-122.088,1230
6801,299500.0,3,1.0,9600,1.0,0.0,0.0,3,1190,0,1981,98045,47.4805,-121.762,1360
6802,800000.0,2,1.0,8750,1.0,0.0,0.0,4,1050,0,1951,98004,47.6294,-122.215,3360
6803,275000.0,3,2.5,4244,2.0,0.0,0.0,3,1560,0,2002,98038,47.3834,-122.027,1670
6804,256400.0,3,1.5,7800,1.0,0.0,0.0,3,1010,480,1963,98003,47.3431,-122.304,1570
6805,310000.0,2,1.0,8149,1.0,0.0,0.0,4,770,0,1948,98155,47.7439,-122.301,820
6806,385000.0,1,1.0,5100,1.0,0.0,0.0,3,620,0,1954,98144,47.5699,-122.287,1540
6807,203000.0,3,1.5,9120,1.0,0.0,0.0,3,1000,200,1963,98055,47.4545,-122.18700000000001,1640
6808,285000.0,4,2.0,6865,1.0,0.0,0.0,3,1060,1060,1954,98133,47.7775,-122.337,1460
6809,473975.0,3,2.5,3610,2.0,0.0,0.0,3,2330,0,1999,98074,47.6022,-122.021,1830
6810,320000.0,3,1.75,9760,1.0,0.0,0.0,4,1400,600,1978,98058,47.4417,-122.134,1890
6811,599000.0,5,2.75,4608,1.0,0.0,0.0,3,1450,1370,1967,98117,47.6886,-122.361,1620
6812,580000.0,3,2.0,4800,1.0,0.0,0.0,4,1020,1020,1925,98126,47.5561,-122.37700000000001,1640
6813,269500.0,4,2.25,7056,2.0,0.0,0.0,3,1700,0,1999,98001,47.3385,-122.262,1650
6814,274000.0,2,1.0,6200,1.0,0.0,0.0,4,820,0,1954,98166,47.4163,-122.34,1410
6815,347000.0,2,1.75,2162,2.0,0.0,0.0,4,1315,0,1974,98028,47.751999999999995,-122.25299999999999,1640
6816,270000.0,3,1.75,10905,1.0,0.0,0.0,3,860,530,1957,98106,47.5517,-122.36,1390
6817,1430000.0,3,2.0,12017,1.0,0.0,2.0,3,1890,0,1949,98004,47.6203,-122.21,2000
6818,220000.0,3,1.75,7226,1.0,0.0,0.0,3,1460,0,1993,98198,47.3839,-122.321,1760
6819,243000.0,3,1.0,15416,1.0,0.0,2.0,4,1480,0,1955,98022,47.2142,-121.98700000000001,1190
6820,457500.0,3,1.75,4030,1.0,0.0,0.0,5,1050,790,1925,98108,47.5549,-122.311,1840
6821,340000.0,2,1.75,7208,1.0,0.0,0.0,3,940,940,1951,98115,47.6946,-122.32799999999999,1880
6822,657500.0,4,1.5,5000,1.5,0.0,0.0,3,1610,300,1912,98105,47.6597,-122.29,2170
6823,332500.0,4,2.5,4720,2.0,0.0,0.0,3,2220,0,1998,98038,47.3541,-122.024,2090
6824,340000.0,3,2.0,10015,1.0,0.0,3.0,3,1410,0,1993,98045,47.4948,-121.77600000000001,1570
6825,350000.0,4,3.0,16133,1.0,0.0,1.0,3,2330,1050,1959,98118,47.5501,-122.26100000000001,2500
6826,428000.0,4,2.5,5602,1.0,0.0,0.0,5,1120,830,1966,98118,47.5437,-122.291,2000
6827,515055.0,4,2.5,8320,2.0,0.0,0.0,3,2400,0,1999,98045,47.4808,-121.781,2430
6828,450000.0,3,1.75,8968,1.0,0.0,0.0,4,1560,0,1972,98008,47.6243,-122.1,1990
6829,190000.0,3,1.0,8910,1.0,0.0,0.0,3,1040,0,1943,98168,47.5024,-122.32,1330
6830,1000000.0,4,2.75,16538,3.0,0.0,0.0,4,2590,500,1919,98116,47.5803,-122.40299999999999,1500
6831,299000.0,3,2.5,4600,2.0,0.0,0.0,3,1850,0,2005,98058,47.4661,-122.145,2160
6832,508000.0,2,1.0,2500,2.0,0.0,2.0,3,1090,110,1927,98112,47.6304,-122.301,2690
6833,294000.0,4,2.25,3746,2.0,0.0,0.0,3,2190,0,2005,98038,47.3896,-122.03399999999999,2200
6834,320000.0,2,1.0,5820,1.0,0.0,0.0,3,1380,0,1918,98117,47.6875,-122.39200000000001,1540
6835,641000.0,5,2.75,8674,2.0,0.0,0.0,3,3710,0,1996,98056,47.513999999999996,-122.176,3250
6836,675000.0,3,2.5,98445,1.0,0.0,0.0,4,1380,940,1978,98072,47.7323,-122.116,2830
6837,255000.0,3,1.5,10296,1.0,0.0,0.0,5,1110,0,1964,98042,47.422,-122.15299999999999,1330
6838,286651.0,3,2.5,4997,2.0,0.0,0.0,3,1830,0,2004,98001,47.3035,-122.28299999999999,2488
6839,607500.0,4,2.5,45738,1.0,0.0,0.0,4,1650,810,1969,98075,47.5952,-122.056,2550
6840,765000.0,3,1.0,6500,1.0,0.0,0.0,4,1270,0,1956,98033,47.6874,-122.214,2260
6841,334950.0,4,1.75,40973,1.0,0.0,0.0,3,1700,0,1961,98031,47.3439,-122.198,2760
6842,426000.0,3,1.0,9147,1.0,0.0,0.0,5,1130,0,1952,98033,47.7006,-122.197,1930
6843,775000.0,3,1.75,18730,1.5,0.0,0.0,4,1640,0,1946,98004,47.5975,-122.196,1670
6844,343000.0,2,1.5,8526,1.0,0.0,0.0,5,1040,0,1953,98155,47.7349,-122.295,1310
6845,470101.0,4,2.5,7800,2.0,0.0,0.0,3,2320,0,1986,98028,47.7738,-122.266,2090
6846,195000.0,3,1.5,7800,1.0,0.0,0.0,4,1200,0,1958,98002,47.3137,-122.212,1390
6847,772500.0,4,1.0,4410,1.5,0.0,2.0,3,1720,0,1928,98117,47.6791,-122.402,2140
6848,450000.0,3,1.5,11740,1.0,0.0,0.0,3,1330,1000,1954,98155,47.7481,-122.292,2630
6849,1440000.0,4,3.75,9231,3.0,0.0,3.0,3,4410,0,2001,98118,47.5427,-122.265,2160
6850,525000.0,4,1.75,8560,1.0,0.0,0.0,3,1650,0,1970,98052,47.6652,-122.146,1700
6851,280000.0,3,1.5,11400,2.0,0.0,0.0,3,1370,0,1980,98045,47.4477,-121.77,1390
6852,270000.0,3,2.5,8640,1.0,0.0,0.0,3,1420,350,1986,98001,47.326,-122.273,1894
6853,406100.0,3,2.25,1332,3.0,0.0,0.0,3,1410,0,2005,98103,47.6916,-122.34,1430
6854,332544.0,2,1.75,4187,1.0,0.0,0.0,3,1710,0,1987,98055,47.4732,-122.18799999999999,1760
6855,110000.0,2,1.0,8250,1.0,0.0,0.0,3,790,0,1947,98188,47.4523,-122.286,900
6856,685000.0,6,2.25,5854,1.5,0.0,0.0,3,2120,650,1921,98112,47.6466,-122.304,2300
6857,461000.0,4,1.0,8505,1.5,0.0,0.0,5,1260,0,1951,98177,47.7181,-122.37100000000001,1480
6858,615000.0,3,2.25,8067,1.0,0.0,0.0,4,1300,1000,1979,98034,47.7091,-122.198,2120
6859,550000.0,2,1.0,3000,1.0,0.0,0.0,4,870,200,1926,98103,47.6828,-122.353,1890
6860,1060000.0,4,3.5,8100,2.0,0.0,1.0,3,2430,1420,1995,98033,47.6855,-122.19,2620
6861,685000.0,3,2.5,219978,2.0,0.0,0.0,4,2320,0,1993,98053,47.6847,-122.064,2340
6862,1560000.0,5,2.5,16238,2.0,0.0,0.0,4,2870,0,1962,98039,47.6308,-122.238,2870
6863,312000.0,4,2.5,5175,2.0,0.0,0.0,3,1830,0,2003,98038,47.3565,-122.016,1830
6864,507500.0,3,1.75,9594,1.0,0.0,0.0,3,1190,800,1977,98052,47.6617,-122.137,1930
6865,217000.0,3,1.0,9827,1.0,0.0,0.0,3,1110,0,1966,98198,47.369,-122.311,1540
6866,439000.0,3,2.25,13477,1.0,0.0,3.0,4,1170,660,1981,98034,47.7243,-122.21,1960
6867,620000.0,6,3.5,6875,2.0,0.0,0.0,3,2740,860,2004,98065,47.5401,-121.87899999999999,3150
6868,915000.0,4,2.5,8532,2.0,0.0,0.0,3,3210,0,1998,98007,47.625,-122.14399999999999,2950
6869,425000.0,4,2.0,5300,1.0,0.0,0.0,3,1110,380,1977,98144,47.5949,-122.296,1330
6870,435000.0,2,1.0,5643,1.0,0.0,0.0,3,870,120,1947,98115,47.6802,-122.29799999999999,1280
6871,305000.0,3,2.25,12414,2.0,0.0,0.0,3,1646,0,1996,98038,47.363,-122.035,1654
6872,276000.0,2,1.0,4000,1.0,0.0,0.0,3,720,0,1918,98106,47.5346,-122.353,1630
6873,327500.0,3,2.25,7200,2.0,0.0,0.0,3,2310,0,1990,98031,47.4051,-122.193,1960
6874,810000.0,3,2.5,10481,2.0,0.0,0.0,3,2670,0,2003,98033,47.6673,-122.176,2620
6875,715000.0,3,3.25,9055,2.0,0.0,0.0,3,2460,600,1994,98052,47.6971,-122.101,2990
6876,272000.0,3,1.5,11760,1.0,0.0,0.0,4,1380,0,1963,98055,47.4243,-122.20200000000001,1650
6877,266000.0,2,1.0,5559,1.0,0.0,0.0,5,700,0,1949,98155,47.7492,-122.311,1230
6878,543000.0,3,1.5,8364,2.0,0.0,2.0,3,1710,0,1944,98136,47.5175,-122.39299999999999,2430
6879,400000.0,3,2.5,8064,1.0,0.0,0.0,3,1450,0,1984,98074,47.6256,-122.037,1710
6880,509500.0,5,2.25,9000,1.0,0.0,0.0,4,1320,740,1961,98007,47.6122,-122.137,2050
6881,495000.0,3,3.5,6250,2.0,0.0,3.0,3,1670,710,1997,98118,47.5137,-122.25200000000001,2540
6882,424950.0,4,2.5,5564,2.0,0.0,0.0,3,2760,0,2001,98056,47.4814,-122.189,2670
6883,230000.0,3,1.0,10875,1.0,0.0,0.0,3,940,0,1957,98056,47.5121,-122.16799999999999,1250
6884,235000.0,4,1.5,6150,1.5,0.0,0.0,3,1760,0,1951,98031,47.3871,-122.22399999999999,1760
6885,763000.0,3,2.0,8752,1.0,0.0,2.0,4,1360,0,1942,98033,47.6879,-122.208,2530
6886,350000.0,3,1.75,6150,2.0,0.0,0.0,5,2010,0,1939,98178,47.4975,-122.23100000000001,1770
6887,900000.0,3,1.5,2260,2.0,0.0,2.0,5,1620,540,1917,98119,47.6321,-122.37100000000001,2570
6888,250000.0,3,1.0,6060,1.0,0.0,0.0,4,930,0,1973,98118,47.5289,-122.28,1640
6889,225000.0,3,2.5,2040,2.0,0.0,0.0,3,720,300,2004,98106,47.5294,-122.361,1060
6890,255000.0,2,2.0,5433,1.0,0.0,0.0,3,1360,0,1974,98198,47.3804,-122.32,1160
6891,161700.0,4,1.75,7200,1.0,0.0,0.0,3,1220,500,1974,98023,47.306000000000004,-122.375,1790
6892,336000.0,3,3.0,13350,1.0,0.0,0.0,3,1190,600,1988,98178,47.4958,-122.262,1740
6893,410500.0,3,1.0,6800,1.0,0.0,0.0,3,1150,0,1954,98133,47.727,-122.339,1210
6894,502700.0,4,3.5,14016,2.0,0.0,0.0,4,2710,0,1968,98155,47.7601,-122.286,1590
6895,505000.0,3,2.5,9601,1.0,0.0,0.0,5,1390,1010,1977,98034,47.7256,-122.211,2010
6896,250000.0,3,1.0,7650,1.5,0.0,0.0,3,1350,310,1910,98118,47.5576,-122.277,1750
6897,570000.0,3,1.0,7650,1.5,0.0,0.0,3,1350,310,1910,98118,47.5576,-122.277,1750
6898,349900.0,4,2.5,8796,2.0,0.0,0.0,3,2290,0,1994,98198,47.3762,-122.318,2130
6899,465000.0,3,2.5,25663,2.0,0.0,0.0,3,2870,0,1988,98003,47.2769,-122.333,2950
6900,625000.0,4,3.25,25639,2.0,0.0,3.0,3,3550,690,1989,98023,47.3241,-122.37799999999999,3590
6901,655000.0,3,1.75,5102,1.0,0.0,0.0,3,1170,630,1952,98199,47.6514,-122.40700000000001,1720
6902,469000.0,4,1.75,11347,1.0,0.0,0.0,4,1570,1390,1946,98166,47.4738,-122.353,1660
6903,355000.0,3,2.25,7200,1.0,0.0,0.0,3,1300,680,1964,98177,47.7625,-122.36,1820
6904,596000.0,3,2.5,2631,2.0,0.0,0.0,3,1730,0,2001,98005,47.5878,-122.165,1730
6905,790000.0,4,2.5,36893,2.0,0.0,0.0,3,3020,0,1986,98077,47.768,-122.09200000000001,3020
6907,1030000.0,4,3.25,4000,2.0,0.0,0.0,3,1910,920,1912,98144,47.5845,-122.291,2740
6908,710000.0,4,1.75,5400,1.0,0.0,0.0,4,1060,1060,1941,98199,47.6501,-122.395,2052
6909,428040.0,3,2.5,9266,2.0,0.0,0.0,3,2150,0,1988,98028,47.7445,-122.24799999999999,2150
6910,1370000.0,5,2.25,13843,1.0,0.0,2.0,3,1850,1660,1959,98040,47.5817,-122.24600000000001,2680
6911,546000.0,2,1.0,3400,1.0,0.0,0.0,3,970,0,1924,98109,47.6444,-122.35700000000001,1180
6912,540000.0,4,1.0,5766,1.5,0.0,0.0,5,1360,0,1951,98115,47.6827,-122.289,1500
6913,435000.0,3,2.5,3000,1.0,0.0,0.0,3,930,540,1985,98115,47.6832,-122.286,1470
6914,540000.0,4,2.25,10283,1.0,0.0,0.0,4,1430,1610,1984,98074,47.6268,-122.038,1870
6915,284000.0,2,1.0,7204,1.0,0.0,0.0,3,860,0,1918,98106,47.5361,-122.351,1200
6916,208000.0,2,1.0,5700,1.0,0.0,0.0,5,820,0,1942,98056,47.4915,-122.184,1000
6917,315000.0,3,1.75,7076,1.0,0.0,0.0,3,1130,770,1977,98155,47.7569,-122.32600000000001,1540
6918,417500.0,2,1.0,5510,1.0,0.0,0.0,3,850,480,1910,98117,47.6901,-122.36200000000001,1200
6919,345000.0,3,1.75,38095,1.0,0.0,0.0,3,1240,0,1978,98053,47.6522,-121.97,2060
6920,375000.0,3,2.5,1064,3.0,0.0,0.0,3,1330,0,2004,98117,47.6835,-122.387,1330
6921,389800.0,3,1.75,12821,1.0,0.0,0.0,3,1880,0,1959,98155,47.7681,-122.305,1540
6922,475000.0,3,1.75,7560,1.0,0.0,0.0,3,1430,460,1973,98034,47.7322,-122.185,1890
6923,569000.0,4,2.25,41688,2.0,0.0,0.0,3,2250,0,1980,98053,47.6695,-122.05,2350
6924,985000.0,5,4.25,108464,2.0,0.0,0.0,3,3260,1390,1999,98024,47.5669,-121.956,2810
6925,532000.0,3,2.5,8022,2.0,0.0,0.0,3,1830,0,1987,98074,47.6198,-122.044,2030
6926,280000.0,2,1.0,5000,1.0,0.0,0.0,5,720,0,1951,98126,47.5195,-122.374,810
6927,435000.0,4,2.0,50112,1.0,0.0,0.0,4,1050,910,1963,98058,47.4353,-122.084,2340
6928,223000.0,3,1.0,71191,1.0,0.0,0.0,3,1220,0,1952,98023,47.3261,-122.353,1960
6929,390000.0,2,1.0,119790,1.0,0.0,0.0,4,1200,600,1947,98027,47.4617,-122.012,2320
6930,315000.0,3,1.75,12800,1.0,0.0,0.0,3,880,460,1981,98058,47.4437,-122.137,1500
6931,612000.0,3,3.0,3700,1.0,0.0,0.0,3,1740,0,1982,98122,47.6102,-122.309,1830
6932,591000.0,3,1.75,2400,1.0,0.0,0.0,5,870,810,1922,98122,47.6155,-122.3,1440
6933,800000.0,4,2.25,8436,2.0,0.0,0.0,3,3220,0,1968,98008,47.6381,-122.116,2500
6934,225000.0,3,2.0,8400,1.0,0.0,0.0,3,1610,0,1990,98022,47.1958,-122.009,1930
